Date,Open,High,Low,Close,Adj Close,Volume,MA_10,MA_50,EMA_10,Momentum,RSI,lag_1,lag_2,lag_3,lag_4,lag_5
2015-04-28,33.6150016784668,33.6349983215332,32.39250183105469,32.63999938964844,29.255659103393555,475696000,32.09974956512451,31.790149803161622,32.266496058323504,0.4850006103515625,65.32759068646288,33.162498474121094,32.56999969482422,32.41749954223633,32.154998779296875,31.727500915527344
2015-04-29,32.540000915527344,32.897499084472656,32.07500076293945,32.15999984741211,28.825429916381836,253544400,32.1462495803833,31.79419979095459,32.247133110885066,-0.25749969482421875,56.06769430732182,32.63999938964844,33.162498474121094,32.56999969482422,32.41749954223633,32.154998779296875
2015-04-30,32.15999984741211,32.15999984741211,31.145000457763672,31.287500381469727,28.043394088745117,332781600,32.12074966430664,31.77634979248047,32.07265443280955,-1.2824993133544922,45.14683856188897,32.15999984741211,32.63999938964844,33.162498474121094,32.56999969482422,32.41749954223633
2015-05-01,31.524999618530273,32.532501220703125,31.325000762939453,32.23749923706055,28.8948974609375,234050400,32.2257495880127,31.778849792480468,32.10262621540064,-0.9249992370605469,54.44162842012215,31.287500381469727,32.15999984741211,32.63999938964844,33.162498474121094,32.56999969482422
2015-05-04,32.375,32.64250183105469,32.064998626708984,32.17499923706055,28.838871002197266,203953200,32.25324954986572,31.77484977722168,32.115784946611534,-0.4650001525878906,55.14138262875194,32.23749923706055,31.287500381469727,32.15999984741211,32.63999938964844,33.162498474121094
2015-05-05,32.037498474121094,32.11249923706055,31.44499969482422,31.450000762939453,28.18904685974121,197085600,32.22549953460693,31.73884979248047,31.994733276852973,-0.7099990844726562,48.09783172067373,32.17499923706055,32.23749923706055,31.287500381469727,32.15999984741211,32.63999938964844
2015-05-06,31.639999389648438,31.6875,30.84000015258789,31.252500534057617,28.012020111083984,288564000,32.13524971008301,31.703049812316895,31.859781869072,-0.034999847412109375,47.764075502286325,31.450000762939453,32.17499923706055,32.23749923706055,31.287500381469727,32.15999984741211
2015-05-07,31.1924991607666,31.520000457763672,31.0049991607666,31.315000534057617,28.185283660888672,175763600,32.02499980926514,31.685399856567383,31.7607307172512,-0.9224987030029297,51.02947685444285,31.252500534057617,31.450000762939453,32.17499923706055,32.23749923706055,31.287500381469727
2015-05-08,31.670000076293945,31.905000686645508,31.52750015258789,31.905000686645508,28.71631622314453,222201600,31.958499908447266,31.671399879455567,31.786961620777433,-0.26999855041503906,50.04119501361226,31.315000534057617,31.252500534057617,31.450000762939453,32.17499923706055,32.23749923706055
2015-05-11,31.84749984741211,31.889999389648438,31.407499313354492,31.579999923706055,28.42380714416504,168143200,31.80025005340576,31.66069984436035,31.749332221309906,0.12999916076660156,48.814775965637345,31.905000686645508,31.315000534057617,31.252500534057617,31.450000762939453,32.17499923706055
2015-05-12,31.399999618530273,31.719999313354492,31.204999923706055,31.467500686645508,28.322547912597656,192640000,31.68300018310547,31.64459987640381,31.698090124098194,0.21500015258789062,44.181137397331625,31.579999923706055,31.905000686645508,31.315000534057617,31.252500534057617,31.450000762939453
2015-05-13,31.537500381469727,31.797500610351562,31.467500686645508,31.502500534057617,28.354047775268555,138776800,31.61725025177002,31.627849884033203,31.662528380454454,0.1875,41.94542358458982,31.467500686645508,31.579999923706055,31.905000686645508,31.315000534057617,31.252500534057617
2015-05-14,31.852500915527344,32.23749923706055,31.790000915527344,32.23749923706055,29.015588760375977,180814000,31.7122501373291,31.62989990234375,31.767068536201013,0.33249855041503906,47.34530281572175,31.502500534057617,31.467500686645508,31.579999923706055,31.905000686645508,31.315000534057617
2015-05-15,32.26750183105469,32.372501373291016,32.0525016784668,32.192501068115234,28.9750919342041,152832000,31.70775032043457,31.64169990539551,31.84441990563996,0.6125011444091797,41.513572396907925,32.23749923706055,31.502500534057617,31.467500686645508,31.579999923706055,31.905000686645508
2015-05-18,32.095001220703125,32.68000030517578,32.09000015258789,32.54750061035156,29.294605255126953,203531600,31.745000457763673,31.659649925231932,31.972252761042068,1.0799999237060547,49.16630106956063,32.192501068115234,32.23749923706055,31.502500534057617,31.467500686645508,31.579999923706055
2015-05-19,32.67250061035156,32.720001220703125,32.40999984741211,32.51750183105469,29.267602920532227,178532800,31.851750564575195,31.674299964904787,32.07138895558981,1.0150012969970703,53.506645702949314,32.54750061035156,32.192501068115234,32.23749923706055,31.502500534057617,31.467500686645508
2015-05-20,32.5,32.744998931884766,32.334999084472656,32.51499938964844,29.265352249145508,145819600,31.978000450134278,31.7020499420166,32.15204539814592,0.2775001525878906,64.51804144060819,32.51750183105469,32.54750061035156,32.192501068115234,32.23749923706055,31.502500534057617
2015-05-21,32.51750183105469,32.907501220703125,32.45750045776367,32.84749984741211,29.56462287902832,158921600,32.13125038146973,31.747799949645994,32.278491661648864,0.654998779296875,58.4487694156111,32.51499938964844,32.51750183105469,32.54750061035156,32.192501068115234,32.23749923706055
2015-05-22,32.900001525878906,33.24250030517578,32.849998474121094,33.1349983215332,29.823389053344727,182384000,32.2542501449585,31.78824993133545,32.4342201452642,0.5874977111816406,62.51630076363669,32.84749984741211,32.51499938964844,32.51750183105469,32.54750061035156,32.192501068115234
2015-05-26,33.150001525878906,33.227500915527344,32.279998779296875,32.404998779296875,29.16634750366211,282790400,32.33675003051758,31.818399925231933,32.428907169633774,-0.1125030517578125,62.434881863481394,33.1349983215332,32.84749984741211,32.51499938964844,32.51750183105469,32.54750061035156
2015-05-27,32.584999084472656,33.064998626708984,32.51250076293945,33.0099983215332,29.710874557495117,183332800,32.49099979400635,31.853849906921386,32.53456010634276,0.4949989318847656,70.6886355134983,32.404998779296875,33.1349983215332,32.84749984741211,32.51499938964844,32.51750183105469
2015-05-28,32.96500015258789,32.98749923706055,32.775001525878906,32.94499969482422,29.652376174926758,122933200,32.63524971008301,31.877549896240236,32.60918548606666,0.09749984741210938,69.17648653342734,33.0099983215332,32.404998779296875,33.1349983215332,32.84749984741211,32.51499938964844
2015-05-29,32.807498931884766,32.86249923706055,32.474998474121094,32.56999969482422,29.314861297607422,203538000,32.66849975585937,31.886599884033203,32.602060796749846,-0.5649986267089844,58.240396237483445,32.94499969482422,33.0099983215332,32.404998779296875,33.1349983215332,32.84749984741211
2015-06-01,32.56999969482422,32.84749984741211,32.51250076293945,32.6349983215332,29.373363494873047,128451200,32.71274948120117,31.901799850463867,32.60804943761955,0.22999954223632812,63.973518365911595,32.56999969482422,32.94499969482422,33.0099983215332,32.404998779296875,33.1349983215332
2015-06-02,32.46500015258789,32.665000915527344,32.33000183105469,32.4900016784668,29.24285888671875,134670400,32.70699958801269,31.92209987640381,32.58658620868268,-0.5199966430664062,63.42749625417226,32.6349983215332,32.56999969482422,32.94499969482422,33.0099983215332,32.404998779296875
2015-06-03,32.665000915527344,32.73500061035156,32.474998474121094,32.529998779296875,29.278850555419922,123934000,32.70824928283692,31.93664985656738,32.57629758515799,-0.41500091552734375,63.47543401401112,32.4900016784668,32.6349983215332,32.56999969482422,32.94499969482422,33.0099983215332
2015-06-04,32.39500045776367,32.64500045776367,32.227500915527344,32.34000015258789,29.107845306396484,153800400,32.69074935913086,31.94999984741211,32.53333441559979,-0.22999954223632812,51.56849788454174,32.529998779296875,32.4900016784668,32.6349983215332,32.56999969482422,32.94499969482422
2015-06-05,32.375,32.42250061035156,32.09000015258789,32.162498474121094,28.948083877563477,142507200,32.62224922180176,31.97634983062744,32.465909698967295,-0.4724998474121094,49.55878409535874,32.34000015258789,32.529998779296875,32.4900016784668,32.6349983215332,32.56999969482422
2015-06-08,32.224998474121094,32.3025016784668,31.707500457763672,31.950000762939453,28.756818771362305,210699200,32.503749465942384,31.994149856567383,32.37210807423496,-0.5400009155273438,40.82882574821619,32.162498474121094,32.34000015258789,32.529998779296875,32.4900016784668,32.6349983215332
2015-06-09,31.674999237060547,32.02000045776367,31.405000686645508,31.854999542236328,28.67131233215332,224301600,32.44874954223633,32.014999847412106,32.2780883411443,-0.6749992370605469,40.03003544320075,31.950000762939453,32.162498474121094,32.34000015258789,32.529998779296875,32.4900016784668
2015-06-10,31.979999542236328,32.334999084472656,31.962499618530273,32.220001220703125,28.999839782714844,156349200,32.36974983215332,32.02754985809326,32.26752704651863,-0.11999893188476562,45.99730020144969,31.854999542236328,31.950000762939453,32.162498474121094,32.34000015258789,32.529998779296875
2015-06-11,32.29499816894531,32.54499816894531,32.119998931884766,32.147499084472656,28.93458366394043,141563600,32.28999977111816,32.04834983825683,32.24570378069209,-0.0149993896484375,39.78098572018877,32.220001220703125,31.854999542236328,31.950000762939453,32.162498474121094,32.34000015258789
2015-06-12,32.04750061035156,32.08250045776367,31.77750015258789,31.792499542236328,28.615066528320312,147544800,32.212249755859375,32.06294982910156,32.163303010063764,-0.157501220703125,30.780220548400067,32.147499084472656,32.220001220703125,31.854999542236328,31.950000762939453,32.162498474121094
2015-06-15,31.524999618530273,31.809999465942383,31.427499771118164,31.729999542236328,28.558799743652344,175955600,32.12174987792969,32.07094982147217,32.08452056136787,-0.125,38.05308181026392,31.792499542236328,32.147499084472656,32.220001220703125,31.854999542236328,31.950000762939453
2015-06-16,31.75749969482422,31.962499618530273,31.592500686645508,31.899999618530273,28.71181869506836,125976400,32.06274967193603,32.07219982147217,32.05097129903376,-0.32000160217285156,26.77820828461867,31.729999542236328,31.792499542236328,32.147499084472656,32.220001220703125,31.854999542236328
2015-06-17,31.93000030517578,31.969999313354492,31.684999465942383,31.825000762939453,28.644317626953125,131672400,31.99224987030029,32.078649826049805,32.00988574701661,-0.3224983215332031,26.66662957923782,31.899999618530273,31.729999542236328,31.792499542236328,32.147499084472656,32.220001220703125
2015-06-18,31.8075008392334,32.07749938964844,31.80500030517578,31.969999313354492,28.774824142456055,141628800,31.955249786376953,32.09004981994629,32.002633668168954,0.17749977111816406,36.17505829739096,31.825000762939453,31.899999618530273,31.729999542236328,31.792499542236328,32.147499084472656
2015-06-19,31.927499771118164,31.954999923706055,31.600000381469727,31.649999618530273,28.4868106842041,218867600,31.903999900817873,32.09024982452392,31.93851838641646,-0.07999992370605469,29.690694080124587,31.969999313354492,31.825000762939453,31.899999618530273,31.729999542236328,31.792499542236328
2015-06-22,31.872499465942383,32.01499938964844,31.770000457763672,31.90250015258789,28.714073181152344,136157200,31.899249839782716,32.09279983520508,31.931969616629445,0.0025005340576171875,38.40074772661885,31.649999618530273,31.969999313354492,31.825000762939453,31.899999618530273,31.729999542236328
2015-06-23,31.8700008392334,31.90250015258789,31.719999313354492,31.75749969482422,28.583559036254883,121075600,31.889499855041503,32.093699836730956,31.900247812664855,-0.06750106811523438,35.35547182910162,31.90250015258789,31.649999618530273,31.969999313354492,31.825000762939453,31.899999618530273
2015-06-24,31.802499771118164,32.45000076293945,31.780000686645508,32.02750015258789,28.826576232910156,221123600,31.87024974822998,32.102749824523926,31.923384601741766,0.05750083923339844,44.25023547924765,31.75749969482422,31.90250015258789,31.649999618530273,31.969999313354492,31.825000762939453
2015-06-25,32.21500015258789,32.29999923706055,31.875,31.875,28.689319610595703,127752400,31.842999839782713,32.106349830627444,31.91458740142508,0.22500038146972656,44.661126089685375,32.02750015258789,31.75749969482422,31.90250015258789,31.649999618530273,31.969999313354492
2015-06-26,31.917499542236328,31.997499465942383,31.627500534057617,31.6875,28.52055549621582,176267200,31.83249988555908,32.10924983978271,31.873298782984154,-0.21500015258789062,45.07965449683241,31.875,32.02750015258789,31.75749969482422,31.90250015258789,31.649999618530273
2015-06-29,31.364999771118164,31.61750030517578,31.1200008392334,31.13249969482422,28.021024703979492,196645600,31.77274990081787,32.1081498336792,31.738608039682344,-0.625,38.44925206377705,31.6875,31.875,32.02750015258789,31.75749969482422,31.90250015258789
2015-06-30,31.392499923706055,31.530000686645508,31.21500015258789,31.357500076293945,28.223541259765625,177482800,31.71849994659424,32.097299842834474,31.66931568270263,-0.6700000762939453,35.56483993281027,31.13249969482422,31.6875,31.875,32.02750015258789,31.75749969482422
2015-07-01,31.725000381469727,31.735000610351562,31.497499465942383,31.649999618530273,28.4868106842041,120955200,31.70099983215332,32.09574981689453,31.66580367103493,-0.22500038146972656,42.244743713477156,31.357500076293945,31.13249969482422,31.6875,31.875,32.02750015258789
2015-07-02,31.607500076293945,31.672500610351562,31.4424991607666,31.610000610351562,28.450801849365234,108844000,31.664999961853027,32.08484985351563,31.655657660001587,-0.0774993896484375,46.84530584199691,31.649999618530273,31.357500076293945,31.13249969482422,31.6875,31.875
2015-07-06,31.235000610351562,31.5575008392334,31.212499618530273,31.5,28.3518009185791,112241600,31.65,32.066499862670895,31.627356267274024,0.36750030517578125,46.08844133213442,31.610000610351562,31.649999618530273,31.357500076293945,31.13249969482422,31.6875
2015-07-07,31.47249984741211,31.537500381469727,30.9424991607666,31.422500610351562,28.282045364379883,187787200,31.602000045776368,32.043549880981445,31.59010978419721,0.06500053405761719,41.61546350112432,31.5,31.610000610351562,31.649999618530273,31.357500076293945,31.13249969482422
2015-07-08,31.1200008392334,31.15999984741211,30.635000228881836,30.642499923706055,27.579994201660156,243046400,31.490500068664552,31.993149909973145,31.417817082289723,-1.0074996948242188,33.35677810809257,31.422500610351562,31.5,31.610000610351562,31.649999618530273,31.357500076293945
2015-07-09,30.962499618530273,31.014999389648438,29.80500030517578,30.017499923706055,27.01746368408203,314380000,31.289500045776368,31.940699920654296,31.16321396254724,-1.5925006866455078,25.790467469368906,30.642499923706055,31.422500610351562,31.5,31.610000610351562,31.649999618530273
2015-07-10,30.485000610351562,30.962499618530273,30.302499771118164,30.81999969482422,27.73975372314453,245418000,31.18400001525879,31.91389991760254,31.10081136841578,-0.6800003051757812,40.80841987511623,30.017499923706055,30.642499923706055,31.422500610351562,31.5,31.610000610351562
2015-07-13,31.25749969482422,31.440000534057617,31.079999923706055,31.415000915527344,28.275291442871094,165762000,31.156750106811522,31.91644992828369,31.15793674061788,-0.00749969482421875,44.981996521028925,30.81999969482422,30.017499923706055,30.642499923706055,31.422500610351562,31.5
2015-07-14,31.510000228881836,31.592500686645508,31.260000228881836,31.40250015258789,28.2640380859375,127072400,31.18375015258789,31.899749946594238,31.202402815521516,0.7600002288818359,46.24339290716929,31.415000915527344,30.81999969482422,30.017499923706055,30.642499923706055,31.422500610351562
2015-07-15,31.43000030517578,31.787500381469727,31.395000457763672,31.704999923706055,28.536312103271484,134596800,31.2185001373291,31.89034996032715,31.293784107918704,1.6875,46.6106135546592,31.40250015258789,31.415000915527344,30.81999969482422,30.017499923706055,30.642499923706055
2015-07-16,31.934999465942383,32.14250183105469,31.837499618530273,32.127498626708984,28.916580200195312,144889600,31.26625003814697,31.90389991760254,31.44536856588057,1.3074989318847656,52.51117472944294,31.704999923706055,31.40250015258789,31.415000915527344,30.81999969482422,30.017499923706055
2015-07-17,32.27000045776367,32.404998779296875,32.07749938964844,32.404998779296875,29.16634750366211,184658800,31.345749855041504,31.926949882507323,31.619846786501718,0.9899978637695312,57.01024657068613,32.127498626708984,31.704999923706055,31.40250015258789,31.415000915527344,30.81999969482422
2015-07-20,32.74250030517578,33.24250030517578,32.67499923706055,33.01750183105469,29.717634201049805,235600800,31.497500038146974,31.960999908447267,31.873965885511346,1.6150016784667969,68.21257028621638,32.404998779296875,32.127498626708984,31.704999923706055,31.40250015258789,31.415000915527344
2015-07-21,33.212501525878906,33.22999954223633,32.58000183105469,32.6875,29.420618057250977,307025600,31.623999977111815,31.976649894714356,32.02188117905474,0.9825000762939453,62.59468550990646,33.01750183105469,32.404998779296875,32.127498626708984,31.704999923706055,31.40250015258789
2015-07-22,30.497499465942383,31.375,30.497499465942383,31.30500030517578,28.17628288269043,461802400,31.69025001525879,31.97114990234375,31.891539201985836,-0.8224983215332031,47.292001088715004,32.6875,33.01750183105469,32.404998779296875,32.127498626708984,31.704999923706055
2015-07-23,31.549999237060547,31.772499084472656,31.264999389648438,31.290000915527344,28.162790298461914,203998000,31.817500114440918,31.967599906921386,31.782168604447925,-1.1149978637695312,47.47833379927313,31.30500030517578,32.6875,33.01750183105469,32.404998779296875,32.127498626708984
2015-07-24,31.329999923706055,31.434999465942383,30.975000381469727,31.125,28.014280319213867,168649200,31.848000144958498,31.960049896240236,31.66268340363921,-1.8925018310546875,47.07031494471972,31.290000915527344,31.30500030517578,32.6875,33.01750183105469,32.404998779296875
2015-07-27,30.772499084472656,30.90250015258789,30.530000686645508,30.6924991607666,27.625,177822000,31.775749969482423,31.929149894714357,31.48628626857146,-1.9950008392333984,44.596589816547414,31.125,31.290000915527344,31.30500030517578,32.6875,33.01750183105469
2015-07-28,30.844999313354492,30.977500915527344,30.637500762939453,30.844999313354492,27.76225471496582,134472400,31.719999885559083,31.90219985961914,31.36968864035019,-0.46000099182128906,51.652380113416704,30.6924991607666,31.125,31.290000915527344,31.30500030517578,32.6875
2015-07-29,30.787500381469727,30.875,30.5674991607666,30.747499465942383,27.674497604370117,148046800,31.624249839782713,31.866199836730956,31.256563335912404,-0.5425014495849609,56.517845951793184,30.844999313354492,30.6924991607666,31.125,31.290000915527344,31.30500030517578
2015-07-30,30.579999923706055,30.642499923706055,30.427499771118164,30.592500686645508,27.534988403320312,134513200,31.470750045776366,31.827699813842774,31.135824672409328,-0.5324993133544922,47.70319259599028,30.747499465942383,30.844999313354492,30.6924991607666,31.125,31.290000915527344
2015-07-31,30.649999618530273,30.65999984741211,30.227500915527344,30.325000762939453,27.294227600097656,171540000,31.262750244140626,31.783899841308592,30.988402143414802,-0.36749839782714844,38.216224285868634,30.592500686645508,30.747499465942383,30.844999313354492,30.6924991607666,31.125
2015-08-03,30.375,30.642499923706055,29.3799991607666,29.610000610351562,26.650684356689453,279904000,30.922000122070312,31.719149856567384,30.73778368285785,-1.2349987030029297,33.17692666262343,30.325000762939453,30.592500686645508,30.747499465942383,30.844999313354492,30.6924991607666
2015-08-04,29.354999542236328,29.424999237060547,28.3125,28.65999984741211,25.79563331604004,496554400,30.519250106811523,31.629649887084963,30.360004803685896,-2.0874996185302734,24.51884570853244,29.610000610351562,30.325000762939453,30.592500686645508,30.747499465942383,30.844999313354492
2015-08-05,28.237499237060547,29.360000610351562,28.024999618530273,28.850000381469727,25.966646194458008,397250400,30.27375011444092,31.558549919128417,30.085458545101133,-1.7425003051757812,21.462822766727115,28.65999984741211,29.610000610351562,30.325000762939453,30.592500686645508,30.747499465942383
2015-08-06,28.99250030517578,29.125,28.530000686645508,28.782499313354492,26.023151397705078,211612000,30.022999954223632,31.473999938964845,29.84855686660174,-1.542501449584961,17.26168169847415,28.850000381469727,28.65999984741211,29.610000610351562,30.325000762939453,30.592500686645508
2015-08-07,28.645000457763672,29.0625,28.625,28.8799991607666,26.111305236816406,154681600,29.798499870300294,31.39269992828369,29.672455465540803,-0.7300014495849609,8.769311534138183,28.782499313354492,28.850000381469727,28.65999984741211,29.610000610351562,30.325000762939453
2015-08-10,29.13249969482422,29.997499465942383,29.13249969482422,29.93000030517578,27.060649871826172,219806400,29.72224998474121,31.339899940490724,29.71928180001989,1.2700004577636719,25.969514351897416,28.8799991607666,28.782499313354492,28.850000381469727,28.65999984741211,29.610000610351562
2015-08-11,29.452499389648438,29.545000076293945,28.332500457763672,28.372499465942383,25.652456283569336,388331200,29.475,31.254649963378906,29.47441228473307,-0.47750091552734375,25.200856169078875,29.93000030517578,28.8799991607666,28.782499313354492,28.850000381469727,28.65999984741211
2015-08-12,28.13249969482422,28.854999542236328,27.407499313354492,28.809999465942383,26.048017501831055,404870000,29.28125,31.18104991912842,29.353609954043854,0.027500152587890625,30.426207040655243,28.372499465942383,29.93000030517578,28.8799991607666,28.782499313354492,28.850000381469727
2015-08-13,29.010000228881836,29.100000381469727,28.635000228881836,28.787500381469727,26.027673721313477,194143200,29.100749969482422,31.106199951171874,29.250680940848554,-0.092498779296875,31.12637468409794,28.809999465942383,28.372499465942383,29.93000030517578,28.8799991607666,28.782499313354492
